row_type,atom_id,name,stream,bytes,byte_delta,sha256,rate_score_cost,rate_score_delta,known_posenet_delta,known_segnet_delta,known_score_delta,benefit_score_estimate,benefit_per_byte_estimate,break_even_bytes_at_rate_only,byte_savings_estimate,codec,candidate_index,candidate_archive_path,candidate_archive_sha256,source_path,source_sha256,source_json_pointer
component_trace_pair,component_trace_pair:130,pair_130,,,,,,,0.0021359254606068134,0.0006764730205759406,,0.00036547776596155564,,548,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_qp1_top40_p6_t4_awsfix1_20260503T0630Z/component_trace.json,205c912fe30c298558f6b412668546ced14f5fe5ff5d352d6951596a7a6d9843,
component_trace_pair,component_trace_pair:134,pair_134,,,,,,,0.0017454915214329958,0.0007375081768259406,,0.0003294524004397511,,494,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_qp1_top40_p6_t4_awsfix1_20260503T0630Z/component_trace.json,205c912fe30c298558f6b412668546ced14f5fe5ff5d352d6951596a7a6d9843,
component_trace_pair,component_trace_pair:136,pair_136,,,,,,,0.0019908954855054617,0.0007527669658884406,,0.0003610328275947418,,542,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_qp1_top40_p6_t4_awsfix1_20260503T0630Z/component_trace.json,205c912fe30c298558f6b412668546ced14f5fe5ff5d352d6951596a7a6d9843,
component_trace_pair,component_trace_pair:148,pair_148,,,,,,,0.0017269396921619773,0.0006764730205759406,,0.0003170847389065846,,476,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_qp1_top40_p6_t4_awsfix1_20260503T0630Z/component_trace.json,205c912fe30c298558f6b412668546ced14f5fe5ff5d352d6951596a7a6d9843,
component_trace_pair,component_trace_pair:164,pair_164,,,,,,,0.0025855095591396093,0.000885009765625,,0.00045343069335650145,,680,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_qp1_top40_p6_t4_awsfix1_20260503T0630Z/component_trace.json,205c912fe30c298558f6b412668546ced14f5fe5ff5d352d6951596a7a6d9843,
component_trace_pair,component_trace_pair:165,pair_165,,,,,,,0.001583112752996385,0.0007883707876317203,,0.0003187161194279438,,478,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_qp1_top40_p6_t4_awsfix1_20260503T0630Z/component_trace.json,205c912fe30c298558f6b412668546ced14f5fe5ff5d352d6951596a7a6d9843,
component_trace_pair,component_trace_pair:192,pair_192,,,,,,,0.0015367361484095454,0.0008290609112009406,,0.00032001031921767293,,480,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_qp1_top40_p6_t4_awsfix1_20260503T0630Z/component_trace.json,205c912fe30c298558f6b412668546ced14f5fe5ff5d352d6951596a7a6d9843,
component_trace_pair,component_trace_pair:197,pair_197,,,,,,,0.002217116765677929,0.0005238851299509406,,0.00034965336954767795,,525,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_qp1_top40_p6_t4_awsfix1_20260503T0630Z/component_trace.json,205c912fe30c298558f6b412668546ced14f5fe5ff5d352d6951596a7a6d9843,
component_trace_pair,component_trace_pair:420,pair_420,,,,,,,0.0016982697416096926,0.000640869140625,,0.0003077584020168254,,462,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_qp1_top40_p6_t4_awsfix1_20260503T0630Z/component_trace.json,205c912fe30c298558f6b412668546ced14f5fe5ff5d352d6951596a7a6d9843,
component_trace_pair,component_trace_pair:423,pair_423,,,,,,,0.0018581829499453306,0.0005442301626317203,,0.000310573552388506,,466,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_qp1_top40_p6_t4_awsfix1_20260503T0630Z/component_trace.json,205c912fe30c298558f6b412668546ced14f5fe5ff5d352d6951596a7a6d9843,
component_trace_pair,component_trace_pair:60,pair_60,,,,,,,0.0022946777753531933,0.0006663004751317203,,0.00038256662629821905,,574,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_qp1_top40_p6_t4_awsfix1_20260503T0630Z/component_trace.json,205c912fe30c298558f6b412668546ced14f5fe5ff5d352d6951596a7a6d9843,
component_trace_pair,component_trace_pair:64,pair_64,,,,,,,0.0023509019520133734,0.0005645751953125,,0.00037226510927979256,,559,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_qp1_top40_p6_t4_awsfix1_20260503T0630Z/component_trace.json,205c912fe30c298558f6b412668546ced14f5fe5ff5d352d6951596a7a6d9843,
component_trace_pair,component_trace_pair:67,pair_67,,,,,,,0.0022961790673434734,0.0006052653188817203,,0.0003725717398457716,,559,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_qp1_top40_p6_t4_awsfix1_20260503T0630Z/component_trace.json,205c912fe30c298558f6b412668546ced14f5fe5ff5d352d6951596a7a6d9843,
component_trace_pair,component_trace_pair:69,pair_69,,,,,,,0.0024698448833078146,0.0005442301626317203,,0.0003829481306097995,,575,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_qp1_top40_p6_t4_awsfix1_20260503T0630Z/component_trace.json,205c912fe30c298558f6b412668546ced14f5fe5ff5d352d6951596a7a6d9843,
component_trace_pair,component_trace_pair:70,pair_70,,,,,,,0.00174548604991287,0.0007375081768259406,,0.0003294517530249951,,494,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_qp1_top40_p6_t4_awsfix1_20260503T0630Z/component_trace.json,205c912fe30c298558f6b412668546ced14f5fe5ff5d352d6951596a7a6d9843,
packed_stream,packed_stream:masks.mkv,masks.mkv,,219472,,d51dee7777581ca0cb8c819480d11595f9fb4e03975e6db3930cc62a4e406916,0.14613739616,,,,,,,,0,brotli_av1_obu,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_qp1_top40_p6_t4_awsfix1_20260503T0630Z/archive.zip,0ec53e5b871149ed6eea56c0b9bcca3baec998d5bfad4f371979e0c90e62cea8,
packed_stream,packed_stream:renderer.bin,renderer.bin,,55965,,a8eced022f580d135c964d0c13766fa8339a3b757856043d6f1fbd5e16a2de38,0.037264796311,,,,,,,,0,brotli_qzs3,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_qp1_top40_p6_t4_awsfix1_20260503T0630Z/archive.zip,0ec53e5b871149ed6eea56c0b9bcca3baec998d5bfad4f371979e0c90e62cea8,
packed_stream,packed_stream:optimized_poses.qp1,optimized_poses.qp1,,677,,d3eaccb6e25330bedf112a4d0dea00b0ec2b6dcf039ccfe1b0a795291b68d31b,0.000450786511,,,,,,,,0,public_qp1_brotli,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_qp1_top40_p6_t4_awsfix1_20260503T0630Z/archive.zip,0ec53e5b871149ed6eea56c0b9bcca3baec998d5bfad4f371979e0c90e62cea8,
packed_stream,packed_stream:seg_tile_actions.bin,seg_tile_actions.bin,,116,,9d6d812ea4fb215d2b99b0c6c2f4731d38d127571206e4a3f1b4b84db41dbc57,7.7239639e-05,,,,,,,,0,brotli_seg_tile_actions_delta_varint_v1,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_qp1_top40_p6_t4_awsfix1_20260503T0630Z/archive.zip,0ec53e5b871149ed6eea56c0b9bcca3baec998d5bfad4f371979e0c90e62cea8,
payload_overhead,payload_internal_overhead,payload_internal_overhead,,12,,,7.990307e-06,,,,,,,,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_qp1_top40_p6_t4_awsfix1_20260503T0630Z/archive.zip,0ec53e5b871149ed6eea56c0b9bcca3baec998d5bfad4f371979e0c90e62cea8,
zip_member,zip_member:p,p,,276242,,,0.183938208928,,,,,,,,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_qp1_top40_p6_t4_awsfix1_20260503T0630Z/archive.zip,0ec53e5b871149ed6eea56c0b9bcca3baec998d5bfad4f371979e0c90e62cea8,
zip_overhead,zip_overhead,zip_overhead,,100,,,6.6585895e-05,,,,,,,,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_qp1_top40_p6_t4_awsfix1_20260503T0630Z/archive.zip,0ec53e5b871149ed6eea56c0b9bcca3baec998d5bfad4f371979e0c90e62cea8,
