row_type,atom_id,name,stream,bytes,byte_delta,sha256,rate_score_cost,rate_score_delta,known_posenet_delta,known_segnet_delta,known_score_delta,benefit_score_estimate,benefit_per_byte_estimate,break_even_bytes_at_rate_only,byte_savings_estimate,codec,candidate_index,candidate_archive_path,candidate_archive_sha256,source_path,source_sha256,source_json_pointer
archive,archive,archive.zip,,276333,,30932c684c6b09a7bd2bd248e17fd66a4bc448ed2fe5747f92e74bcceec66681,0.183998802093,,,,,,,,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c082_p6_stream_resweep_276333_t4_20260503T0705Z/archive.zip,30932c684c6b09a7bd2bd248e17fd66a4bc448ed2fe5747f92e74bcceec66681,
component_trace_pair,component_trace_pair:105,pair_105,,,,,,,0.002603838685899973,0.0007069905987009406,,0.00042582941602282813,,639,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c082_p6_stream_resweep_276333_t4_20260503T0705Z/component_trace.json,e2756bc6c21ab3c88b3595e556a4a77013b215f78f626a610d9846d38257dcd5,
component_trace_pair,component_trace_pair:106,pair_106,,,,,,,0.0024728255812078714,0.0006001790752634406,,0.0003925304800138578,,589,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c082_p6_stream_resweep_276333_t4_20260503T0705Z/component_trace.json,e2756bc6c21ab3c88b3595e556a4a77013b215f78f626a610d9846d38257dcd5,
component_trace_pair,component_trace_pair:108,pair_108,,,,,,,0.0019434108398854733,0.0008087158203125,,0.00036466425478610585,,547,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c082_p6_stream_resweep_276333_t4_20260503T0705Z/component_trace.json,e2756bc6c21ab3c88b3595e556a4a77013b215f78f626a610d9846d38257dcd5,
component_trace_pair,component_trace_pair:125,pair_125,,,,,,,0.0019921865314245224,0.0005849202862009406,,0.0003331344803024498,,500,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c082_p6_stream_resweep_276333_t4_20260503T0705Z/component_trace.json,e2756bc6c21ab3c88b3595e556a4a77013b215f78f626a610d9846d38257dcd5,
component_trace_pair,component_trace_pair:128,pair_128,,,,,,,0.002404651138931513,0.0007171630859375,,0.00040396373339343086,,606,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c082_p6_stream_resweep_276333_t4_20260503T0705Z/component_trace.json,e2756bc6c21ab3c88b3595e556a4a77013b215f78f626a610d9846d38257dcd5,
component_trace_pair,component_trace_pair:130,pair_130,,,,,,,0.0021359254606068134,0.0006764730205759406,,0.0003653955716120019,,548,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c082_p6_stream_resweep_276333_t4_20260503T0705Z/component_trace.json,e2756bc6c21ab3c88b3595e556a4a77013b215f78f626a610d9846d38257dcd5,
component_trace_pair,component_trace_pair:134,pair_134,,,,,,,0.0017454915214329958,0.0007375081768259406,,0.0003293852307079876,,494,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c082_p6_stream_resweep_276333_t4_20260503T0705Z/component_trace.json,e2756bc6c21ab3c88b3595e556a4a77013b215f78f626a610d9846d38257dcd5,
component_trace_pair,component_trace_pair:136,pair_136,,,,,,,0.0019908954855054617,0.0007527669658884406,,0.0003609562142660097,,542,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c082_p6_stream_resweep_276333_t4_20260503T0705Z/component_trace.json,e2756bc6c21ab3c88b3595e556a4a77013b215f78f626a610d9846d38257dcd5,
component_trace_pair,component_trace_pair:148,pair_148,,,,,,,0.0017269396921619773,0.0006764730205759406,,0.0003170182830834139,,476,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c082_p6_stream_resweep_276333_t4_20260503T0705Z/component_trace.json,e2756bc6c21ab3c88b3595e556a4a77013b215f78f626a610d9846d38257dcd5,
