row_type,atom_id,name,stream,bytes,byte_delta,sha256,rate_score_cost,rate_score_delta,known_posenet_delta,known_segnet_delta,known_score_delta,benefit_score_estimate,benefit_per_byte_estimate,break_even_bytes_at_rate_only,byte_savings_estimate,codec,candidate_index,candidate_archive_path,candidate_archive_sha256,source_path,source_sha256,source_json_pointer
archive,archive,archive.zip,,276386,,9feef7ffaa254f9e5408996a122682757a054144a3000539553786c5292b7d0a,0.184034092618,,,,,,,,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_actions_top40_p3_t4_20260503T0440Z/archive.zip,9feef7ffaa254f9e5408996a122682757a054144a3000539553786c5292b7d0a,
component_trace_pair,component_trace_pair:105,pair_105,,,,,,,0.002603838685899973,0.0007069905987009406,,0.00042582941602282813,,639,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_actions_top40_p3_t4_20260503T0440Z/component_trace.json,9f03cb930e957777451a470e0a4be6d3ead97cc31ae51f038ff15fe0fa81b92f,
component_trace_pair,component_trace_pair:106,pair_106,,,,,,,0.0024728255812078714,0.0006001790752634406,,0.0003925304800138578,,589,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_actions_top40_p3_t4_20260503T0440Z/component_trace.json,9f03cb930e957777451a470e0a4be6d3ead97cc31ae51f038ff15fe0fa81b92f,
component_trace_pair,component_trace_pair:108,pair_108,,,,,,,0.0019434108398854733,0.0008087158203125,,0.00036466425478610585,,547,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_actions_top40_p3_t4_20260503T0440Z/component_trace.json,9f03cb930e957777451a470e0a4be6d3ead97cc31ae51f038ff15fe0fa81b92f,
component_trace_pair,component_trace_pair:125,pair_125,,,,,,,0.0019921865314245224,0.0005849202862009406,,0.0003331344803024498,,500,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_actions_top40_p3_t4_20260503T0440Z/component_trace.json,9f03cb930e957777451a470e0a4be6d3ead97cc31ae51f038ff15fe0fa81b92f,
component_trace_pair,component_trace_pair:128,pair_128,,,,,,,0.002404651138931513,0.0007171630859375,,0.00040396373339343086,,606,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_actions_top40_p3_t4_20260503T0440Z/component_trace.json,9f03cb930e957777451a470e0a4be6d3ead97cc31ae51f038ff15fe0fa81b92f,
component_trace_pair,component_trace_pair:130,pair_130,,,,,,,0.0021359254606068134,0.0006764730205759406,,0.0003653955716120019,,548,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_actions_top40_p3_t4_20260503T0440Z/component_trace.json,9f03cb930e957777451a470e0a4be6d3ead97cc31ae51f038ff15fe0fa81b92f,
component_trace_pair,component_trace_pair:134,pair_134,,,,,,,0.0017454915214329958,0.0007375081768259406,,0.0003293852307079876,,494,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_actions_top40_p3_t4_20260503T0440Z/component_trace.json,9f03cb930e957777451a470e0a4be6d3ead97cc31ae51f038ff15fe0fa81b92f,
component_trace_pair,component_trace_pair:136,pair_136,,,,,,,0.0019908954855054617,0.0007527669658884406,,0.0003609562142660097,,542,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_actions_top40_p3_t4_20260503T0440Z/component_trace.json,9f03cb930e957777451a470e0a4be6d3ead97cc31ae51f038ff15fe0fa81b92f,
component_trace_pair,component_trace_pair:148,pair_148,,,,,,,0.0017269396921619773,0.0006764730205759406,,0.0003170182830834139,,476,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_actions_top40_p3_t4_20260503T0440Z/component_trace.json,9f03cb930e957777451a470e0a4be6d3ead97cc31ae51f038ff15fe0fa81b92f,
component_trace_pair,component_trace_pair:164,pair_164,,,,,,,0.0025855095591396093,0.000885009765625,,0.0004533311981819749,,680,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_actions_top40_p3_t4_20260503T0440Z/component_trace.json,9f03cb930e957777451a470e0a4be6d3ead97cc31ae51f038ff15fe0fa81b92f,
component_trace_pair,component_trace_pair:165,pair_165,,,,,,,0.001583112752996385,0.0007883707876317203,,0.00031865519833055406,,478,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_actions_top40_p3_t4_20260503T0440Z/component_trace.json,9f03cb930e957777451a470e0a4be6d3ead97cc31ae51f038ff15fe0fa81b92f,
component_trace_pair,component_trace_pair:192,pair_192,,,,,,,0.0015367361484095454,0.0008290609112009406,,0.0003199511827775285,,480,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_actions_top40_p3_t4_20260503T0440Z/component_trace.json,9f03cb930e957777451a470e0a4be6d3ead97cc31ae51f038ff15fe0fa81b92f,
component_trace_pair,component_trace_pair:197,pair_197,,,,,,,0.002217116765677929,0.0005238851299509406,,0.0003495680508070193,,524,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_actions_top40_p3_t4_20260503T0440Z/component_trace.json,9f03cb930e957777451a470e0a4be6d3ead97cc31ae51f038ff15fe0fa81b92f,
component_trace_pair,component_trace_pair:420,pair_420,,,,,,,0.0016982697416096926,0.000640869140625,,0.0003076930494662084,,462,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_actions_top40_p3_t4_20260503T0440Z/component_trace.json,9f03cb930e957777451a470e0a4be6d3ead97cc31ae51f038ff15fe0fa81b92f,
component_trace_pair,component_trace_pair:423,pair_423,,,,,,,0.0018581829499453306,0.0005442301626317203,,0.0003105020460828135,,466,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_actions_top40_p3_t4_20260503T0440Z/component_trace.json,9f03cb930e957777451a470e0a4be6d3ead97cc31ae51f038ff15fe0fa81b92f,
component_trace_pair,component_trace_pair:60,pair_60,,,,,,,0.0022946777753531933,0.0006663004751317203,,0.0003824783228669153,,574,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_actions_top40_p3_t4_20260503T0440Z/component_trace.json,9f03cb930e957777451a470e0a4be6d3ead97cc31ae51f038ff15fe0fa81b92f,
component_trace_pair,component_trace_pair:64,pair_64,,,,,,,0.0023509019520133734,0.0005645751953125,,0.00037217464223851505,,558,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_actions_top40_p3_t4_20260503T0440Z/component_trace.json,9f03cb930e957777451a470e0a4be6d3ead97cc31ae51f038ff15fe0fa81b92f,
component_trace_pair,component_trace_pair:67,pair_67,,,,,,,0.0022961790673434734,0.0006052653188817203,,0.00037248337864198425,,559,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_actions_top40_p3_t4_20260503T0440Z/component_trace.json,9f03cb930e957777451a470e0a4be6d3ead97cc31ae51f038ff15fe0fa81b92f,
component_trace_pair,component_trace_pair:69,pair_69,,,,,,,0.0024698448833078146,0.0005442301626317203,,0.00038285308642524045,,574,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_actions_top40_p3_t4_20260503T0440Z/component_trace.json,9f03cb930e957777451a470e0a4be6d3ead97cc31ae51f038ff15fe0fa81b92f,
component_trace_pair,component_trace_pair:70,pair_70,,,,,,,0.00174548604991287,0.0007375081768259406,,0.00032938458350378577,,494,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_actions_top40_p3_t4_20260503T0440Z/component_trace.json,9f03cb930e957777451a470e0a4be6d3ead97cc31ae51f038ff15fe0fa81b92f,
packed_stream,packed_stream:masks.mkv,masks.mkv,,219472,,a77dfa1bdf3daa717d09281366eb3a748d705194c6516fa9744ad433043cf28e,0.14613739616,,,,,,,,0,brotli_av1_obu,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_actions_top40_p3_t4_20260503T0440Z/archive.zip,9feef7ffaa254f9e5408996a122682757a054144a3000539553786c5292b7d0a,
packed_stream,packed_stream:renderer.bin,renderer.bin,,55965,,155971017b884a7b38912a931814eec329d9e7a004cc0fe8390b3d80b8a46797,0.037264796311,,,,,,,,0,brotli_qzs3,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_actions_top40_p3_t4_20260503T0440Z/archive.zip,9feef7ffaa254f9e5408996a122682757a054144a3000539553786c5292b7d0a,
packed_stream,packed_stream:optimized_poses.qp1,optimized_poses.qp1,,677,,44eeaeeadf34e7de13495cdcefa7f2be8a8b96622cc7db8eb08f51d2d54c7848,0.000450786511,,,,,,,,0,public_qp1_brotli,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_actions_top40_p3_t4_20260503T0440Z/archive.zip,9feef7ffaa254f9e5408996a122682757a054144a3000539553786c5292b7d0a,
packed_stream,packed_stream:seg_tile_actions.bin,seg_tile_actions.bin,,162,,1036897234a6c3d98d19c8c631047526a8b46e2922e4afc0e1c476f5ae7bd148,0.00010786915,,,,,,,,0,brotli_seg_tile_actions_v1,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_actions_top40_p3_t4_20260503T0440Z/archive.zip,9feef7ffaa254f9e5408996a122682757a054144a3000539553786c5292b7d0a,
payload_overhead,payload_internal_overhead,payload_internal_overhead,,10,,,6.65859e-06,,,,,,,,,,,,,/Users/adpena/Projects/pact/experiments/results/lightning_batch/exact_eval_c067_pr75_actions_top40_p3_t4_20260503T0440Z/archive.zip,9feef7ffaa254f9e5408996a122682757a054144a3000539553786c5292b7d0a,
