95	AaronLeslie138	https://github.com/AaronLeslie138	AaronLeslie138/comma_video_compression_challenge	add-hnerv-muon	9bdce26f2a4f996828c4e3fa2b87c454a0e8fcc9
98	EthanYangTW	https://github.com/EthanYangTW	EthanYangTW/comma_video_compression_challenge	submission/hnerv-muon-finetuned	1be9eff48c696ca04ae0613346fd383d20637325
100	BradyMeighan	https://github.com/BradyMeighan	BradyMeighan/comma_video_compression_challenge	submission/hnerv_lc_v2	0a8d343a5dc7f9e93d9d0e6cb8bc15f6c626c050
101	SajayR	https://github.com/SajayR	SajayR/comma_video_compression_challenge	hnerv-ft-microcodec	ec7e366844fd8cffff33184e7ad92df22e93a908
102	EthanYangTW	https://github.com/EthanYangTW	EthanYangTW/comma_video_compression_challenge	submission/hnerv-lc-v2-scale095-rplus1	1e330ec5633539c48278ce3cc96d2b15ea7a9eac
103	rem2	https://github.com/rem2	rem2/comma_video_compression_challenge	add-hnerv_lc_ac	d20270750e603346056f4e867cddd4744272c9d8
108	andrei-minca	https://github.com/andrei-minca	andrei-minca/comma_video_compression_challenge	andimin01	59c1bbd544bb2aa166656d24d7de117ad3e3e62e
110	adpena	https://github.com/adpena	adpena/comma_video_compression_challenge	hnerv_fec6_fixed_huffman_k16	ec6cc7f98c16b6ad2db8bc7cde65757bb7993004
